1.8375 -2.7679 -0.5061 1.0000
1.8750 -2.8035 -0.5063 1.0000
1.9125 -2.8396 -0.5065 1.0000
1.9500 -2.8763 -0.5066 1.0000
1.9875 -2.9135 -0.5067 1.0000
2.0250 -2.9511 -0.5069 1.0000
2.0625 -2.9893 -0.5070 1.0000
2.1000 -3.0278 -0.5071 1.0000
2.1375 -3.0667 -0.5072 1.0000
2.1750 -3.1060 -0.5072 1.0000
2.2125 -3.1457 -0.5072 1.0000
2.2500 -3.1856 -0.5073 1.0000
2.2875 -3.2258 -0.5072 1.0000
2.3250 -3.2662 -0.5072 1.0000
2.3625 -3.3068 -0.5071 1.0000
2.4000 -3.3476 -0.5071 1.0000
2.4375 -3.3886 -0.5069 1.0000
2.4750 -3.4296 -0.5068 1.0000
2.5125 -3.4708 -0.5066 1.0000
2.5500 -3.5120 -0.5064 1.0000
2.5875 -3.5532 -0.5061 1.0000
2.6250 -3.5944 -0.5058 1.0000
2.6625 -3.6355 -0.5054 1.0000
2.7000 -3.6766 -0.5050 1.0000
2.7375 -3.7177 -0.5046 1.0000
2.7750 -3.7585 -0.5041 1.0000
2.8125 -3.7993 -0.5036 1.0000
2.8500 -3.8399 -0.5030 1.0000
2.8875 -3.8802 -0.5023 1.0000
2.9250 -3.9204 -0.5016 1.0000
2.9625 -3.9603 -0.5008 1.0000
3.0000 -4.0394 -0.4991 1.0000
3.0375 -4.0785 -0.4981 1.0000
3.0750 -4.1172 -0.4971 1.0000
3.1125 -4.1557 -0.4960 1.0000
3.1500 -4.1937 -0.4948 1.0000
3.1875 -4.2314 -0.4935 1.0000
3.2250 -4.2688 -0.4922 1.0000
3.2625 -4.3057 -0.4908 1.0000
3.3000 -4.3422 -0.4893 1.0000
3.3375 -4.3784 -0.4877 1.0000
3.3750 -4.4141 -0.4860 1.0000
3.4125 -4.4493 -0.4842 1.0000
3.4500 -4.4842 -0.4823 1.0000
3.4875 -4.5186 -0.4803 1.0000
3.5250 -4.5525 -0.4782 1.0000
3.5625 -4.5860 -0.4760 1.0000
3.6000 -4.6190 -0.4737 1.0000
3.6375 -4.6515 -0.4713 1.0000
3.6750 -4.6836 -0.4688 1.0000
3.7125 -4.7152 -0.4661 1.0000
3.7500 -4.7464 -0.4634 1.0000
3.7875 -4.7771 -0.4605 1.0000
3.8250 -4.8073 -0.4575 1.0000
3.8625 -4.8370 -0.4543 1.0000
3.9000 -4.8663 -0.4510 1.0000
3.9375 -4.8951 -0.4476 1.0000
3.9750 -4.9235 -0.4441 1.0000
4.0125 -4.9514 -0.4404 1.0000
4.0500 -4.9788 -0.4366 1.0000
4.0875 -5.0058 -0.4326 1.0000
4.1250 -5.0324 -0.4285 1.0000
4.1625 -5.0585 -0.4242 1.0000
4.2000 -5.0842 -0.4198 1.0000
4.2375 -5.1095 -0.4152 1.0000
4.2750 -5.1344 -0.4104 1.0000
4.3125 -5.1589 -0.4055 1.0000
4.3500 -5.1829 -0.4004 1.0000
4.3875 -5.2066 -0.3952 1.0000
4.4250 -5.2299 -0.3898 1.0000
4.4625 -5.2529 -0.3842 1.0000
4.5000 -5.2755 -0.3785 1.0000
4.5375 -5.2977 -0.3725 1.0000
4.5750 -5.3196 -0.3664 1.0000
4.6125 -5.3412 -0.3601 1.0000
4.6500 -5.3624 -0.3536 1.0000
4.6875 -5.3834 -0.3470 1.0000
4.7250 -5.4040 -0.3401 1.0000
4.7625 -5.4244 -0.3331 1.0000
4.8000 -5.4445 -0.3259 1.0000
4.8375 -5.4644 -0.3184 1.0000
4.8750 -5.4840 -0.3108 1.0000
4.9125 -5.5033 -0.3030 1.0000
4.9500 -5.5225 -0.2950 1.0000
4.9875 -5.5414 -0.2868 1.0000
5.0250 -5.5602 -0.2784 1.0000
5.0625 -5.5787 -0.2698 1.0000
5.1000 -5.5971 -0.2609 1.0000
5.1375 -5.6154 -0.2519 1.0000
5.1750 -5.6335 -0.2427 1.0000
5.2125 -5.6514 -0.2332 1.0000
5.2500 -5.6693 -0.2236 1.0000
5.2875 -5.6870 -0.2137 1.0000
5.3250 -5.7046 -0.2037 1.0000
5.3625 -5.7222 -0.1934 1.0000
5.4000 -5.7396 -0.1829 1.0000
5.4375 -5.7571 -0.1722 1.0000
5.4750 -5.7744 -0.1613 1.0000
5.5125 -5.7917 -0.1501 1.0000
5.5500 -5.8090 -0.1388 1.0000
5.5875 -5.8263 -0.1272 1.0000
5.6250 -5.8435 -0.1155 1.0000
5.6625 -5.8608 -0.1035 1.0000
5.7000 -5.8781 -0.0913 1.0000
5.7375 -5.8954 -0.0789 1.0000
5.7750 -5.9127 -0.0662 1.0000
5.8125 -5.9301 -0.0534 1.0000
5.8500 -5.9475 -0.0404 1.0000
5.8875 -5.9649 -0.0271 1.0000
5.9250 -5.9824 -0.0137 1.0000
5.9625 -6.0176 0.0139 1.0000
6.0000 -6.0354 0.0279 1.0000
6.0375 -6.0532 0.0422 1.0000
6.0750 -6.0711 0.0567 1.0000
6.1125 -6.0891 0.0714 1.0000
6.1500 -6.1071 0.0863 1.0000
6.1875 -6.1253 0.1013 1.0000
6.2250 -6.1436 0.1166 1.0000
6.2625 -6.1619 0.1321 1.0000
6.3000 -6.1804 0.1477 1.0000
6.3375 -6.1990 0.1635 1.0000
6.3750 -6.2177 0.1795 1.0000
6.4125 -6.2364 0.1957 1.0000
6.4500 -6.2553 0.2121 1.0000
6.4875 -6.2743 0.2286 1.0000
6.5250 -6.2934 0.2454 1.0000
6.5625 -6.3126 0.2622 1.0000
6.6000 -6.3319 0.2793 1.0000
6.6375 -6.3513 0.2965 1.0000
6.6750 -6.3708 0.3139 1.0000
6.7125 -6.3903 0.3314 1.0000
6.7500 -6.4100 0.3491 1.0000
6.7875 -6.4297 0.3669 1.0000
6.8250 -6.4495 0.3849 1.0000
6.8625 -6.4694 0.4030 1.0000
6.9000 -6.4894 0.4212 1.0000
6.9375 -6.5095 0.4396 1.0000
6.9750 -6.5296 0.4581 1.0000
7.0125 -6.5497 0.4767 1.0000
7.0500 -6.5700 0.4955 1.0000
7.0875 -6.5902 0.5143 1.0000
7.1250 -6.6105 0.5333 1.0000
7.1625 -6.6309 0.5524 1.0000
7.2000 -6.6513 0.5716 1.0000
7.2375 -6.6717 0.5909 1.0000
7.2750 -6.6921 0.6103 1.0000
7.3125 -6.7125 0.6298 1.0000
7.3500 -6.7329 0.6494 1.0000
7.3875 -6.7534 0.6690 1.0000
7.4250 -6.7738 0.6888 1.0000
7.4625 -6.7942 0.7086 1.0000
7.5000 -6.8146 0.7285 1.0000
7.5375 -6.8349 0.7484 1.0000
7.5750 -6.8552 0.7685 1.0000
7.6125 -6.8755 0.7885 1.0000
7.6500 -6.8957 0.8087 1.0000
7.6875 -6.9159 0.8289 1.0000
7.7250 -6.9360 0.8491 1.0000
7.7625 -6.9560 0.8694 1.0000
7.8000 -6.9759 0.8897 1.0000
7.8375 -6.9957 0.9101 1.0000
7.8750 -7.0155 0.9304 1.0000
7.9125 -7.0351 0.9509 1.0000
7.9500 -7.0546 0.9713 1.0000
7.9875 -7.0740 0.9918 1.0000
8.0250 -7.0933 1.0122 1.0000
8.0625 -7.1124 1.0327 1.0000
8.1000 -7.1314 1.0532 1.0000
8.1375 -7.1503 1.0737 1.0000
8.1750 -7.1689 1.0942 1.0000
8.2125 -7.1875 1.1147 1.0000
8.2500 -7.2058 1.1352 1.0000
8.2875 -7.2240 1.1557 1.0000
8.3250 -7.2420 1.1762 1.0000
8.3625 -7.2598 1.1966 1.0000
8.4000 -7.2774 1.2171 1.0000
8.4375 -7.2948 1.2375 1.0000
8.4750 -7.3119 1.2579 1.0000
8.5125 -7.3289 1.2783 1.0000
8.5500 -7.3457 1.2986 1.0000
8.5875 -7.3622 1.3189 1.0000
8.6250 -7.3785 1.3392 1.0000
8.6625 -7.3945 1.3595 1.0000
8.7000 -7.4104 1.3797 1.0000
8.7375 -7.4259 1.3998 1.0000
8.7750 -7.4413 1.4200 1.0000
8.8125 -7.4563 1.4400 1.0000
8.8500 -7.4711 1.4601 1.0000
8.8875 -7.4857 1.4801 1.0000
8.9250 -7.5140 1.5199 1.0000
8.9625 -7.5278 1.5397 1.0000
9.0000 -7.5413 1.5595 1.0000
9.0375 -7.5545 1.5792 1.0000
9.0750 -7.5675 1.5989 1.0000
9.1125 -7.5802 1.6185 1.0000
9.1500 -7.5926 1.6381 1.0000
9.1875 -7.6047 1.6576 1.0000
9.2250 -7.6166 1.6770 1.0000
9.2625 -7.6282 1.6964 1.0000
9.3000 -7.6395 1.7158 1.0000
9.3375 -7.6505 1.7350 1.0000
9.3750 -7.6613 1.7543 1.0000
9.4125 -7.6718 1.7734 1.0000
9.4500 -7.6821 1.7926 1.0000
9.4875 -7.6920 1.8116 1.0000
9.5250 -7.7018 1.8306 1.0000
9.5625 -7.7112 1.8496 1.0000
9.6000 -7.7204 1.8685 1.0000
9.6375 -7.7294 1.8873 1.0000
9.6750 -7.7380 1.9061 1.0000
9.7125 -7.7465 1.9249 1.0000
9.7500 -7.7547 1.9436 1.0000
9.7875 -7.7626 1.9622 1.0000
9.8250 -7.7704 1.9808 1.0000
9.8625 -7.7778 1.9994 1.0000
9.9000 -7.7851 2.0179 1.0000
9.9375 -7.7921 2.0364 1.0000
9.9750 -7.7989 2.0548 1.0000
10.0125 -7.8055 2.0732 1.0000
10.0500 -7.8119 2.0916 1.0000
10.0875 -7.8181 2.1100 1.0000
10.1250 -7.8241 2.1283 1.0000
10.1625 -7.8299 2.1465 1.0000
10.2000 -7.8355 2.1648 1.0000
10.2375 -7.8409 2.1830 1.0000
10.2750 -7.8461 2.2012 1.0000
10.3125 -7.8512 2.2194 1.0000
10.3500 -7.8561 2.2376 1.0000
10.3875 -7.8609 2.2557 1.0000
10.4250 -7.8655 2.2739 1.0000
10.4625 -7.8699 2.2920 1.0000
10.5000 -7.8742 2.3101 1.0000
10.5375 -7.8784 2.3282 1.0000
10.5750 -7.8825 2.3463 1.0000
10.6125 -7.8864 2.3644 1.0000
10.6500 -7.8902 2.3826 1.0000
10.6875 -7.8939 2.4007 1.0000
10.7250 -7.8976 2.4188 1.0000
10.7625 -7.9011 2.4369 1.0000
10.8000 -7.9045 2.4551 1.0000
10.8375 -7.9079 2.4733 1.0000
10.8750 -7.9112 2.4914 1.0000
10.9125 -7.9145 2.5097 1.0000
10.9500 -7.9176 2.5279 1.0000
10.9875 -7.9208 2.5462 1.0000
11.0250 -7.9239 2.5644 1.0000
11.0625 -7.9269 2.5828 1.0000
11.1000 -7.9300 2.6011 1.0000
11.1375 -7.9330 2.6195 1.0000
11.1750 -7.9360 2.6380 1.0000
11.2125 -7.9390 2.6565 1.0000
11.2500 -7.9420 2.6750 1.0000
11.2875 -7.9450 2.6936 1.0000
11.3250 -7.9480 2.7122 1.0000
11.3625 -7.9511 2.7309 1.0000
11.4000 -7.9541 2.7497 1.0000
11.4375 -7.9573 2.7685 1.0000
11.4750 -7.9604 2.7874 1.0000
11.5125 -7.9636 2.8063 1.0000
11.5500 -7.9669 2.8253 1.0000
11.5875 -7.9702 2.8444 1.0000
11.6250 -7.9736 2.8636 1.0000
11.6625 -7.9771 2.8828 1.0000
11.7000 -7.9807 2.9021 1.0000
11.7375 -7.9843 2.9215 1.0000
11.7750 -7.9881 2.9410 1.0000
11.8125 -7.9920 2.9606 1.0000
11.8500 -7.9959 2.9802 1.0000
11.8875 -8.0042 3.0199 1.0000
11.9250 -8.0085 3.0398 1.0000
11.9625 -8.0130 3.0598 1.0000
12.0000 -8.0176 3.0800 1.0000
12.0375 -8.0223 3.1002 1.0000
12.0750 -8.0272 3.1206 1.0000
12.1125 -8.0322 3.1410 1.0000
12.1500 -8.0374 3.1616 1.0000
12.1875 -8.0427 3.1823 1.0000
12.2250 -8.0482 3.2031 1.0000
12.2625 -8.0539 3.2240 1.0000
12.3000 -8.0598 3.2450 1.0000
12.3375 -8.0658 3.2662 1.0000
12.3750 -8.0720 3.2874 1.0000
12.4125 -8.0784 3.3088 1.0000
12.4500 -8.0850 3.3303 1.0000
12.4875 -8.0917 3.3519 1.0000
12.5250 -8.0987 3.3737 1.0000
12.5625 -8.1059 3.3955 1.0000
12.6000 -8.1132 3.4175 1.0000
12.6375 -8.1208 3.4397 1.0000
12.6750 -8.1286 3.4619 1.0000
12.7125 -8.1366 3.4843 1.0000
12.7500 -8.1448 3.5068 1.0000
12.7875 -8.1532 3.5295 1.0000
12.8250 -8.1619 3.5523 1.0000
12.8625 -8.1708 3.5752 1.0000
12.9000 -8.1799 3.5983 1.0000
12.9375 -8.1892 3.6215 1.0000
12.9750 -8.1987 3.6448 1.0000
13.0125 -8.2085 3.6683 1.0000
13.0500 -8.2186 3.6919 1.0000
13.0875 -8.2288 3.7156 1.0000
13.1250 -8.2393 3.7395 1.0000
13.1625 -8.2501 3.7636 1.0000
13.2000 -8.2610 3.7878 1.0000
13.2375 -8.2723 3.8121 1.0000
13.2750 -8.2837 3.8366 1.0000
13.3125 -8.2954 3.8612 1.0000
13.3500 -8.3074 3.8859 1.0000
13.3875 -8.3196 3.9109 1.0000
13.4250 -8.3321 3.9359 1.0000
13.4625 -8.3448 3.9611 1.0000
13.5000 -8.3578 3.9865 1.0000
13.5375 -8.3710 4.0120 1.0000
13.5750 -8.3845 4.0376 1.0000
13.6125 -8.3982 4.0634 1.0000
13.6500 -8.4122 4.0894 1.0000
13.6875 -8.4265 4.1155 1.0000
13.7250 -8.4410 4.1417 1.0000
13.7625 -8.4558 4.1681 1.0000
13.8000 -8.4708 4.1947 1.0000
13.8375 -8.4861 4.2214 1.0000
13.8750 -8.5017 4.2482 1.0000
13.9125 -8.5175 4.2752 1.0000
13.9500 -8.5336 4.3024 1.0000
13.9875 -8.5500 4.3297 1.0000
14.0250 -8.5666 4.3571 1.0000
14.0625 -8.5835 4.3847 1.0000
14.1000 -8.6007 4.4125 1.0000
14.1375 -8.6181 4.4404 1.0000
14.1750 -8.6358 4.4685 1.0000
14.2125 -8.6537 4.4967 1.0000
14.2500 -8.6720 4.5251 1.0000
14.2875 -8.6904 4.5536 1.0000
14.3250 -8.7092 4.5823 1.0000
14.3625 -8.7282 4.6111 1.0000
14.4000 -8.7475 4.6401 1.0000
14.4375 -8.7671 4.6693 1.0000
14.4750 -8.7869 4.6986 1.0000
14.5125 -8.8070 4.7280 1.0000
14.5500 -8.8274 4.7576 1.0000
14.5875 -8.8480 4.7874 1.0000
14.6250 -8.8689 4.8173 1.0000
14.6625 -8.8901 4.8474 1.0000
14.7000 -8.9115 4.8776 1.0000
14.7375 -8.9333 4.9080 1.0000
14.7750 -8.9552 4.9385 1.0000
14.8125 -8.9775 4.9692 1.0000
